ANO,MÊS,LOCALIZAÇÃO,PRODUTO,PRODUÇÃO,REGIÃO
2014-01-01,OUT,NÃO SE APLICA,LGN,"495060,962",BRASIL
2014-01-01,SET,NÃO SE APLICA,LGN,"458827,063",BRASIL
2015-01-01,ABR,NÃO SE APLICA,LGN,"429097,959",BRASIL
2015-01-01,AGO,NÃO SE APLICA,LGN,"462026,727",BRASIL
2015-01-01,DEZ,NÃO SE APLICA,LGN,"426661,652",BRASIL
2015-01-01,FEV,NÃO SE APLICA,LGN,"428183,37",BRASIL
2015-01-01,JAN,NÃO SE APLICA,LGN,"483996,529",BRASIL
2015-01-01,JUL,NÃO SE APLICA,LGN,"458670,094",BRASIL
2015-01-01,JUN,NÃO SE APLICA,LGN,"423574,972",BRASIL
2015-01-01,MAI,NÃO SE APLICA,LGN,"421522,715",BRASIL
2015-01-01,MAR,NÃO SE APLICA,LGN,"444003,682",BRASIL
2015-01-01,NOV,NÃO SE APLICA,LGN,"368347,49700000003",BRASIL
2015-01-01,OUT,NÃO SE APLICA,LGN,"441184,46400000004",BRASIL
2015-01-01,SET,NÃO SE APLICA,LGN,"406978,291",BRASIL
2016-01-01,ABR,NÃO SE APLICA,LGN,"413050,715",BRASIL
2016-01-01,AGO,NÃO SE APLICA,LGN,"517327,382",BRASIL
2016-01-01,DEZ,NÃO SE APLICA,LGN,"579555,095",BRASIL
2016-01-01,FEV,NÃO SE APLICA,LGN,"355243,188",BRASIL
2016-01-01,JAN,NÃO SE APLICA,LGN,"371280,26800000004",BRASIL
2016-01-01,JUL,NÃO SE APLICA,LGN,"480124,894",BRASIL
2016-01-01,JUN,NÃO SE APLICA,LGN,"480165,71",BRASIL
2016-01-01,MAI,NÃO SE APLICA,LGN,"493486,87000000005",BRASIL
2016-01-01,MAR,NÃO SE APLICA,LGN,"398126,29500000004",BRASIL
2016-01-01,NOV,NÃO SE APLICA,LGN,"530188,2829999999",BRASIL
2016-01-01,OUT,NÃO SE APLICA,LGN,"496540,421",BRASIL
2016-01-01,SET,NÃO SE APLICA,LGN,"514237,995",BRASIL
2017-01-01,ABR,NÃO SE APLICA,LGN,"526368,613",BRASIL
2017-01-01,AGO,NÃO SE APLICA,LGN,"490731,055",BRASIL
2017-01-01,DEZ,NÃO SE APLICA,LGN,"584485,1780000001",BRASIL
2017-01-01,FEV,NÃO SE APLICA,LGN,"480931,539",BRASIL
2017-01-01,JAN,NÃO SE APLICA,LGN,"562826,865",BRASIL
2017-01-01,JUL,NÃO SE APLICA,LGN,"547410,836",BRASIL
2017-01-01,JUN,NÃO SE APLICA,LGN,"570923,303",BRASIL
2017-01-01,MAI,NÃO SE APLICA,LGN,"565751,429",BRASIL
2017-01-01,MAR,NÃO SE APLICA,LGN,"480136,625",BRASIL
2017-01-01,NOV,NÃO SE APLICA,LGN,"525438,52",BRASIL
2017-01-01,OUT,NÃO SE APLICA,LGN,"566425,853",BRASIL
2017-01-01,SET,NÃO SE APLICA,LGN,"541625,309",BRASIL
2018-01-01,ABR,NÃO SE APLICA,LGN,"560336,888",BRASIL
2018-01-01,AGO,NÃO SE APLICA,LGN,"455906,673",BRASIL
2018-01-01,DEZ,NÃO SE APLICA,LGN,"509186,853",BRASIL
2018-01-01,FEV,NÃO SE APLICA,LGN,"494864,839",BRASIL
2018-01-01,JAN,NÃO SE APLICA,LGN,"538344,436",BRASIL
2018-01-01,JUL,NÃO SE APLICA,LGN,"564284,443",BRASIL
2018-01-01,JUN,NÃO SE APLICA,LGN,"557742,82",BRASIL
2018-01-01,MAI,NÃO SE APLICA,LGN,"546056,115",BRASIL
2018-01-01,MAR,NÃO SE APLICA,LGN,"563483,051",BRASIL
2018-01-01,NOV,NÃO SE APLICA,LGN,"494242,582",BRASIL
2018-01-01,OUT,NÃO SE APLICA,LGN,"506486,248",BRASIL
2018-01-01,SET,NÃO SE APLICA,LGN,"438486,78199999995",BRASIL
2019-01-01,ABR,NÃO SE APLICA,LGN,"459046,603",BRASIL
2019-01-01,AGO,NÃO SE APLICA,LGN,"530334,7880000001",BRASIL
2019-01-01,DEZ,NÃO SE APLICA,LGN,"541272,052",BRASIL
2019-01-01,FEV,NÃO SE APLICA,LGN,"414005,488",BRASIL
2019-01-01,JAN,NÃO SE APLICA,LGN,"490170,246",BRASIL
2019-01-01,JUL,NÃO SE APLICA,LGN,"503703,70700000005",BRASIL
2019-01-01,JUN,NÃO SE APLICA,LGN,"461750,686",BRASIL
2019-01-01,MAI,NÃO SE APLICA,LGN,"507645,033",BRASIL
2019-01-01,MAR,NÃO SE APLICA,LGN,"469110,15",BRASIL
2019-01-01,NOV,NÃO SE APLICA,LGN,"538859,102",BRASIL
2019-01-01,OUT,NÃO SE APLICA,LGN,"548907,821",BRASIL
2019-01-01,SET,NÃO SE APLICA,LGN,"528822,499",BRASIL
2020-01-01,ABR,NÃO SE APLICA,LGN,"484058,342",BRASIL
2020-01-01,AGO,NÃO SE APLICA,LGN,"514075,066",BRASIL
2020-01-01,DEZ,NÃO SE APLICA,LGN,"470901,89800000004",BRASIL
2020-01-01,FEV,NÃO SE APLICA,LGN,"490102,157",BRASIL
2020-01-01,JAN,NÃO SE APLICA,LGN,"567117,335",BRASIL
2020-01-01,JUL,NÃO SE APLICA,LGN,"507769,68700000003",BRASIL
2020-01-01,JUN,NÃO SE APLICA,LGN,"495870,928",BRASIL
2020-01-01,MAI,NÃO SE APLICA,LGN,"466732,202",BRASIL
2020-01-01,MAR,NÃO SE APLICA,LGN,"491575,0",BRASIL
2020-01-01,NOV,NÃO SE APLICA,LGN,"426320,53500000003",BRASIL
2020-01-01,OUT,NÃO SE APLICA,LGN,"434336,17600000004",BRASIL
2020-01-01,SET,NÃO SE APLICA,LGN,"467651,03500000003",BRASIL
2021-01-01,ABR,NÃO SE APLICA,LGN,"449286,626",BRASIL
2021-01-01,AGO,NÃO SE APLICA,LGN,"367091,697",BRASIL
2021-01-01,DEZ,NÃO SE APLICA,LGN,"477149,715",BRASIL
2021-01-01,FEV,NÃO SE APLICA,LGN,"435655,081",BRASIL
2021-01-01,JAN,NÃO SE APLICA,LGN,"474137,852",BRASIL
2021-01-01,JUL,NÃO SE APLICA,LGN,"397296,537",BRASIL
2021-01-01,JUN,NÃO SE APLICA,LGN,"409552,563",BRASIL
2021-01-01,MAI,NÃO SE APLICA,LGN,"435133,194",BRASIL
2021-01-01,MAR,NÃO SE APLICA,LGN,"467009,669",BRASIL
2021-01-01,NOV,NÃO SE APLICA,LGN,"488420,207",BRASIL
2021-01-01,OUT,NÃO SE APLICA,LGN,"460275,044",BRASIL
2021-01-01,SET,NÃO SE APLICA,LGN,"407917,573",BRASIL
2022-01-01,ABR,NÃO SE APLICA,LGN,"453018,20900000003",BRASIL
2022-01-01,AGO,NÃO SE APLICA,LGN,"434296,611",BRASIL
2022-01-01,DEZ,NÃO SE APLICA,LGN,"457543,74539999996",BRASIL
2022-01-01,FEV,NÃO SE APLICA,LGN,"400555,206",BRASIL
2022-01-01,JAN,NÃO SE APLICA,LGN,"482008,425",BRASIL
2022-01-01,JUL,NÃO SE APLICA,LGN,"464080,63562",BRASIL
2022-01-01,JUN,NÃO SE APLICA,LGN,"411686,76499999996",BRASIL
2022-01-01,MAI,NÃO SE APLICA,LGN,"402883,036",BRASIL
2022-01-01,MAR,NÃO SE APLICA,LGN,"508436,24199999997",BRASIL
2022-01-01,NOV,NÃO SE APLICA,LGN,"396901,527",BRASIL
2022-01-01,OUT,NÃO SE APLICA,LGN,"442033,355",BRASIL
2022-01-01,SET,NÃO SE APLICA,LGN,"467564,8136",BRASIL
2023-01-01,ABR,NÃO SE APLICA,LGN,"377385,08",BRASIL
2023-01-01,AGO,NÃO SE APLICA,LGN,"388604,2105",BRASIL
2023-01-01,FEV,NÃO SE APLICA,LGN,"356427,076",BRASIL
2023-01-01,JAN,NÃO SE APLICA,LGN,"395579,444",BRASIL
2023-01-01,JUL,NÃO SE APLICA,LGN,"398038,89910000004",BRASIL
2023-01-01,JUN,NÃO SE APLICA,LGN,"367674,6872",BRASIL
2023-01-01,MAI,NÃO SE APLICA,LGN,"417355,955",BRASIL
2023-01-01,MAR,NÃO SE APLICA,LGN,"380864,377",BRASIL
2023-01-01,SET,NÃO SE APLICA,LGN,"406780,68",BRASIL
1997-01-01,ABR,NÃO SE APLICA,LGN,"76163,0",NORDESTE
1997-01-01,AGO,NÃO SE APLICA,LGN,"80005,0",NORDESTE
1997-01-01,DEZ,NÃO SE APLICA,LGN,"78160,0",NORDESTE
1997-01-01,FEV,NÃO SE APLICA,LGN,"69403,0",NORDESTE
1997-01-01,JAN,NÃO SE APLICA,LGN,"69249,0",NORDESTE
1997-01-01,JUL,NÃO SE APLICA,LGN,"80922,0",NORDESTE
1997-01-01,JUN,NÃO SE APLICA,LGN,"77145,0",NORDESTE
1997-01-01,MAI,NÃO SE APLICA,LGN,"75895,0",NORDESTE
1997-01-01,MAR,NÃO SE APLICA,LGN,"72046,0",NORDESTE
1997-01-01,NOV,NÃO SE APLICA,LGN,"72831,0",NORDESTE
1997-01-01,OUT,NÃO SE APLICA,LGN,"72862,0",NORDESTE
1997-01-01,SET,NÃO SE APLICA,LGN,"77948,0",NORDESTE
1998-01-01,ABR,NÃO SE APLICA,LGN,"479051,746445",NORDESTE
1998-01-01,AGO,NÃO SE APLICA,LGN,"503217,24424",NORDESTE
1998-01-01,DEZ,NÃO SE APLICA,LGN,"491612,52171",NORDESTE
1998-01-01,FEV,NÃO SE APLICA,LGN,"436532,546705",NORDESTE
1998-01-01,JAN,NÃO SE APLICA,LGN,"435563,914031",NORDESTE
1998-01-01,JUL,NÃO SE APLICA,LGN,"508985,01131",NORDESTE
1998-01-01,JUN,NÃO SE APLICA,LGN,"485228,3519",NORDESTE
1998-01-01,MAI,NÃO SE APLICA,LGN,"477366,073944",NORDESTE
1998-01-01,MAR,NÃO SE APLICA,LGN,"453156,547385",NORDESTE
1998-01-01,NOV,NÃO SE APLICA,LGN,"458094,05796",NORDESTE
1998-01-01,OUT,NÃO SE APLICA,LGN,"458289,04257",NORDESTE
1998-01-01,SET,NÃO SE APLICA,LGN,"490279,07935",NORDESTE
1999-01-01,ABR,NÃO SE APLICA,LGN,"78574,0",NORDESTE
1999-01-01,AGO,NÃO SE APLICA,LGN,"78256,0",NORDESTE
1999-01-01,DEZ,NÃO SE APLICA,LGN,"81259,0",NORDESTE
1999-01-01,FEV,NÃO SE APLICA,LGN,"71914,0",NORDESTE
1999-01-01,JAN,NÃO SE APLICA,LGN,"78688,0",NORDESTE
1999-01-01,JUL,NÃO SE APLICA,LGN,"77738,0",NORDESTE
1999-01-01,JUN,NÃO SE APLICA,LGN,"75234,0",NORDESTE
1999-01-01,MAI,NÃO SE APLICA,LGN,"79923,0",NORDESTE
1999-01-01,MAR,NÃO SE APLICA,LGN,"81321,0",NORDESTE
1999-01-01,NOV,NÃO SE APLICA,LGN,"78266,0",NORDESTE
1999-01-01,OUT,NÃO SE APLICA,LGN,"82676,0",NORDESTE
1999-01-01,SET,NÃO SE APLICA,LGN,"77205,0",NORDESTE
2000-01-01,ABR,NÃO SE APLICA,LGN,"85859,0",NORDESTE
2000-01-01,AGO,NÃO SE APLICA,LGN,"90335,0",NORDESTE
2000-01-01,DEZ,NÃO SE APLICA,LGN,"88158,0",NORDESTE
2000-01-01,FEV,NÃO SE APLICA,LGN,"80442,0",NORDESTE
2000-01-01,JAN,NÃO SE APLICA,LGN,"86847,0",NORDESTE
2000-01-01,JUL,NÃO SE APLICA,LGN,"89375,0",NORDESTE
2000-01-01,JUN,NÃO SE APLICA,LGN,"86226,0",NORDESTE
2000-01-01,MAI,NÃO SE APLICA,LGN,"89733,0",NORDESTE
2000-01-01,MAR,NÃO SE APLICA,LGN,"89241,0",NORDESTE
2000-01-01,NOV,NÃO SE APLICA,LGN,"71445,0",NORDESTE
2000-01-01,OUT,NÃO SE APLICA,LGN,"84093,0",NORDESTE
2000-01-01,SET,NÃO SE APLICA,LGN,"80126,0",NORDESTE
2001-01-01,ABR,NÃO SE APLICA,LGN,"75561,0",NORDESTE
2001-01-01,AGO,NÃO SE APLICA,LGN,"86207,0",NORDESTE
2001-01-01,DEZ,NÃO SE APLICA,LGN,"87753,0",NORDESTE
2001-01-01,FEV,NÃO SE APLICA,LGN,"81298,0",NORDESTE
2001-01-01,JAN,NÃO SE APLICA,LGN,"86851,0",NORDESTE
2001-01-01,JUL,NÃO SE APLICA,LGN,"87210,0",NORDESTE
2001-01-01,JUN,NÃO SE APLICA,LGN,"84493,0",NORDESTE
2001-01-01,MAI,NÃO SE APLICA,LGN,"83626,0",NORDESTE
2001-01-01,MAR,NÃO SE APLICA,LGN,"85225,0",NORDESTE
2001-01-01,NOV,NÃO SE APLICA,LGN,"83207,0",NORDESTE
2001-01-01,OUT,NÃO SE APLICA,LGN,"84841,0",NORDESTE
2001-01-01,SET,NÃO SE APLICA,LGN,"79934,0",NORDESTE
2002-01-01,ABR,NÃO SE APLICA,LGN,"93833,0",NORDESTE
2002-01-01,AGO,NÃO SE APLICA,LGN,"97828,0",NORDESTE
2002-01-01,DEZ,NÃO SE APLICA,LGN,"91902,0",NORDESTE
2002-01-01,FEV,NÃO SE APLICA,LGN,"85714,0",NORDESTE
2002-01-01,JAN,NÃO SE APLICA,LGN,"90675,0",NORDESTE
2002-01-01,JUL,NÃO SE APLICA,LGN,"95330,0",NORDESTE
2002-01-01,JUN,NÃO SE APLICA,LGN,"96122,0",NORDESTE
2002-01-01,MAI,NÃO SE APLICA,LGN,"98303,0",NORDESTE
2002-01-01,MAR,NÃO SE APLICA,LGN,"99658,0",NORDESTE
2002-01-01,NOV,NÃO SE APLICA,LGN,"85852,0",NORDESTE
2002-01-01,OUT,NÃO SE APLICA,LGN,"71681,0",NORDESTE
2002-01-01,SET,NÃO SE APLICA,LGN,"82809,0",NORDESTE
2003-01-01,ABR,NÃO SE APLICA,LGN,"92252,0",NORDESTE
2003-01-01,AGO,NÃO SE APLICA,LGN,"100321,0",NORDESTE
2003-01-01,DEZ,NÃO SE APLICA,LGN,"106739,0",NORDESTE
2003-01-01,FEV,NÃO SE APLICA,LGN,"85298,0",NORDESTE
2003-01-01,JAN,NÃO SE APLICA,LGN,"97652,0",NORDESTE
2003-01-01,JUL,NÃO SE APLICA,LGN,"98806,0",NORDESTE
2003-01-01,JUN,NÃO SE APLICA,LGN,"95541,0",NORDESTE
2003-01-01,MAI,NÃO SE APLICA,LGN,"101492,0",NORDESTE
2003-01-01,MAR,NÃO SE APLICA,LGN,"97705,0",NORDESTE
2003-01-01,NOV,NÃO SE APLICA,LGN,"100995,0",NORDESTE
2003-01-01,OUT,NÃO SE APLICA,LGN,"100444,0",NORDESTE
2003-01-01,SET,NÃO SE APLICA,LGN,"96938,0",NORDESTE
2004-01-01,ABR,NÃO SE APLICA,LGN,"105947,0",NORDESTE
2004-01-01,AGO,NÃO SE APLICA,LGN,"114089,0",NORDESTE
2004-01-01,DEZ,NÃO SE APLICA,LGN,"114161,0",NORDESTE
2004-01-01,FEV,NÃO SE APLICA,LGN,"108581,0",NORDESTE
2004-01-01,JAN,NÃO SE APLICA,LGN,"109133,0",NORDESTE
2004-01-01,JUL,NÃO SE APLICA,LGN,"113562,0",NORDESTE
2004-01-01,JUN,NÃO SE APLICA,LGN,"108941,0",NORDESTE
2004-01-01,MAI,NÃO SE APLICA,LGN,"108043,0",NORDESTE
2004-01-01,MAR,NÃO SE APLICA,LGN,"113432,0",NORDESTE
2004-01-01,NOV,NÃO SE APLICA,LGN,"111323,0",NORDESTE
2004-01-01,OUT,NÃO SE APLICA,LGN,"118360,0",NORDESTE
2004-01-01,SET,NÃO SE APLICA,LGN,"110190,0",NORDESTE
2005-01-01,ABR,NÃO SE APLICA,LGN,"111808,0",NORDESTE
2005-01-01,AGO,NÃO SE APLICA,LGN,"117771,0",NORDESTE
2005-01-01,DEZ,NÃO SE APLICA,LGN,"113295,0",NORDESTE
2005-01-01,FEV,NÃO SE APLICA,LGN,"105708,0",NORDESTE
2005-01-01,JAN,NÃO SE APLICA,LGN,"111115,0",NORDESTE
2005-01-01,JUL,NÃO SE APLICA,LGN,"114531,0",NORDESTE
2005-01-01,JUN,NÃO SE APLICA,LGN,"114391,0",NORDESTE
2005-01-01,MAI,NÃO SE APLICA,LGN,"117153,0",NORDESTE
2005-01-01,MAR,NÃO SE APLICA,LGN,"119238,0",NORDESTE
2005-01-01,NOV,NÃO SE APLICA,LGN,"112413,0",NORDESTE
2005-01-01,OUT,NÃO SE APLICA,LGN,"112027,0",NORDESTE
2005-01-01,SET,NÃO SE APLICA,LGN,"101762,0",NORDESTE
2006-01-01,ABR,NÃO SE APLICA,LGN,"110601,0",NORDESTE
2006-01-01,AGO,NÃO SE APLICA,LGN,"112714,0",NORDESTE
2006-01-01,DEZ,NÃO SE APLICA,LGN,"104836,0",NORDESTE
2006-01-01,FEV,NÃO SE APLICA,LGN,"99641,0",NORDESTE
2006-01-01,JAN,NÃO SE APLICA,LGN,"108364,0",NORDESTE
2006-01-01,JUL,NÃO SE APLICA,LGN,"113958,0",NORDESTE
2006-01-01,JUN,NÃO SE APLICA,LGN,"110966,0",NORDESTE
2006-01-01,MAI,NÃO SE APLICA,LGN,"117280,0",NORDESTE
2006-01-01,MAR,NÃO SE APLICA,LGN,"102674,0",NORDESTE
2006-01-01,NOV,NÃO SE APLICA,LGN,"100333,0",NORDESTE
2006-01-01,OUT,NÃO SE APLICA,LGN,"107113,0",NORDESTE
2006-01-01,SET,NÃO SE APLICA,LGN,"108292,0",NORDESTE
2007-01-01,ABR,NÃO SE APLICA,LGN,"98467,0",NORDESTE
2007-01-01,AGO,NÃO SE APLICA,LGN,"101231,0",NORDESTE
2007-01-01,DEZ,NÃO SE APLICA,LGN,"103281,0",NORDESTE
2007-01-01,FEV,NÃO SE APLICA,LGN,"94078,0",NORDESTE
2007-01-01,JAN,NÃO SE APLICA,LGN,"106416,0",NORDESTE
2007-01-01,JUL,NÃO SE APLICA,LGN,"101677,0",NORDESTE
2007-01-01,JUN,NÃO SE APLICA,LGN,"99146,0",NORDESTE
2007-01-01,MAI,NÃO SE APLICA,LGN,"96731,0",NORDESTE
2007-01-01,MAR,NÃO SE APLICA,LGN,"101182,0",NORDESTE
2007-01-01,NOV,NÃO SE APLICA,LGN,"95332,0",NORDESTE
2007-01-01,OUT,NÃO SE APLICA,LGN,"101874,0",NORDESTE
2007-01-01,SET,NÃO SE APLICA,LGN,"98467,0",NORDESTE
2008-01-01,ABR,NÃO SE APLICA,LGN,"94462,0",NORDESTE
2008-01-01,AGO,NÃO SE APLICA,LGN,"96155,0002",NORDESTE
2008-01-01,DEZ,NÃO SE APLICA,LGN,"87279,3995",NORDESTE
2008-01-01,FEV,NÃO SE APLICA,LGN,"93786,0",NORDESTE
2008-01-01,JAN,NÃO SE APLICA,LGN,"100555,0",NORDESTE
2008-01-01,JUL,NÃO SE APLICA,LGN,"93830,9984",NORDESTE
2008-01-01,JUN,NÃO SE APLICA,LGN,"89916,0",NORDESTE
2008-01-01,MAI,NÃO SE APLICA,LGN,"96856,0",NORDESTE
2008-01-01,MAR,NÃO SE APLICA,LGN,"98229,0",NORDESTE
2008-01-01,NOV,NÃO SE APLICA,LGN,"83317,101",NORDESTE
2008-01-01,OUT,NÃO SE APLICA,LGN,"85730,6023",NORDESTE
2008-01-01,SET,NÃO SE APLICA,LGN,"89471,7",NORDESTE
2009-01-01,ABR,NÃO SE APLICA,LGN,"84675,099",NORDESTE
2009-01-01,AGO,NÃO SE APLICA,LGN,"82774,3028",NORDESTE
2009-01-01,DEZ,NÃO SE APLICA,LGN,"84721,0005",NORDESTE
2009-01-01,FEV,NÃO SE APLICA,LGN,"77585,3988",NORDESTE
2009-01-01,JAN,NÃO SE APLICA,LGN,"89142,8994",NORDESTE
2009-01-01,JUL,NÃO SE APLICA,LGN,"85682,3012",NORDESTE
2009-01-01,JUN,NÃO SE APLICA,LGN,"80782,299",NORDESTE
2009-01-01,MAI,NÃO SE APLICA,LGN,"83466,70019999999",NORDESTE
2009-01-01,MAR,NÃO SE APLICA,LGN,"86355,6956",NORDESTE
2009-01-01,NOV,NÃO SE APLICA,LGN,"80583,201",NORDESTE
2009-01-01,OUT,NÃO SE APLICA,LGN,"82050,2978",NORDESTE
2009-01-01,SET,NÃO SE APLICA,LGN,"81856,299",NORDESTE
2010-01-01,ABR,NÃO SE APLICA,LGN,"79703,3",NORDESTE
2010-01-01,AGO,NÃO SE APLICA,LGN,"81763,5",NORDESTE
2010-01-01,DEZ,NÃO SE APLICA,LGN,"69766,9",NORDESTE
2010-01-01,FEV,NÃO SE APLICA,LGN,"73414,1",NORDESTE
2010-01-01,JAN,NÃO SE APLICA,LGN,"82153,1",NORDESTE
2010-01-01,JUL,NÃO SE APLICA,LGN,"80093,1",NORDESTE
2010-01-01,JUN,NÃO SE APLICA,LGN,"78933,2",NORDESTE
2010-01-01,MAI,NÃO SE APLICA,LGN,"83063,8",NORDESTE
2010-01-01,MAR,NÃO SE APLICA,LGN,"81321,0",NORDESTE
2010-01-01,NOV,NÃO SE APLICA,LGN,"69569,6",NORDESTE
2010-01-01,OUT,NÃO SE APLICA,LGN,"80502,1",NORDESTE
2010-01-01,SET,NÃO SE APLICA,LGN,"80083,2",NORDESTE
2011-01-01,ABR,NÃO SE APLICA,LGN,"65174,901",NORDESTE
2011-01-01,AGO,NÃO SE APLICA,LGN,"65722,177",NORDESTE
2011-01-01,DEZ,NÃO SE APLICA,LGN,"59586,435",NORDESTE
2011-01-01,FEV,NÃO SE APLICA,LGN,"66067,7",NORDESTE
2011-01-01,JAN,NÃO SE APLICA,LGN,"76440,5",NORDESTE
2011-01-01,JUL,NÃO SE APLICA,LGN,"67568,193",NORDESTE
2011-01-01,JUN,NÃO SE APLICA,LGN,"66058,294",NORDESTE
2011-01-01,MAI,NÃO SE APLICA,LGN,"72624,794",NORDESTE
2011-01-01,MAR,NÃO SE APLICA,LGN,"65732,031",NORDESTE
2011-01-01,NOV,NÃO SE APLICA,LGN,"59559,751",NORDESTE
2011-01-01,OUT,NÃO SE APLICA,LGN,"62811,852",NORDESTE
2011-01-01,SET,NÃO SE APLICA,LGN,"63871,651999999995",NORDESTE
2012-01-01,ABR,NÃO SE APLICA,LGN,"55967,49800000001",NORDESTE
2012-01-01,AGO,NÃO SE APLICA,LGN,"64600,036",NORDESTE
2012-01-01,DEZ,NÃO SE APLICA,LGN,"70305,004",NORDESTE
2012-01-01,FEV,NÃO SE APLICA,LGN,"59300,542",NORDESTE
2012-01-01,JAN,NÃO SE APLICA,LGN,"63088,907999999996",NORDESTE
2012-01-01,JUL,NÃO SE APLICA,LGN,"60606,137",NORDESTE
2012-01-01,JUN,NÃO SE APLICA,LGN,"61365,356",NORDESTE
2012-01-01,MAI,NÃO SE APLICA,LGN,"62449,776",NORDESTE
2012-01-01,MAR,NÃO SE APLICA,LGN,"58554,811",NORDESTE
2012-01-01,NOV,NÃO SE APLICA,LGN,"63333,867",NORDESTE
2012-01-01,OUT,NÃO SE APLICA,LGN,"59399,454",NORDESTE
2012-01-01,SET,NÃO SE APLICA,LGN,"63229,689",NORDESTE
2013-01-01,ABR,NÃO SE APLICA,LGN,"60186,932",NORDESTE
2013-01-01,AGO,NÃO SE APLICA,LGN,"62825,561",NORDESTE
2013-01-01,DEZ,NÃO SE APLICA,LGN,"64860,762",NORDESTE
2013-01-01,FEV,NÃO SE APLICA,LGN,"61295,07",NORDESTE
2013-01-01,JAN,NÃO SE APLICA,LGN,"67066,171",NORDESTE
2013-01-01,JUL,NÃO SE APLICA,LGN,"64651,909999999996",NORDESTE
2013-01-01,JUN,NÃO SE APLICA,LGN,"61756,020000000004",NORDESTE
2013-01-01,MAI,NÃO SE APLICA,LGN,"61396,908",NORDESTE
2013-01-01,MAR,NÃO SE APLICA,LGN,"64669,236000000004",NORDESTE
2013-01-01,NOV,NÃO SE APLICA,LGN,"62308,338",NORDESTE
2013-01-01,OUT,NÃO SE APLICA,LGN,"60828,246",NORDESTE
2013-01-01,SET,NÃO SE APLICA,LGN,"61695,006",NORDESTE
2014-01-01,ABR,NÃO SE APLICA,LGN,"60568,348000000005",NORDESTE
2014-01-01,AGO,NÃO SE APLICA,LGN,"59761,289",NORDESTE
2014-01-01,DEZ,NÃO SE APLICA,LGN,"59287,39",NORDESTE
2014-01-01,FEV,NÃO SE APLICA,LGN,"57859,949",NORDESTE
2014-01-01,JAN,NÃO SE APLICA,LGN,"65507,837",NORDESTE
2014-01-01,JUL,NÃO SE APLICA,LGN,"60317,994000000006",NORDESTE
2014-01-01,JUN,NÃO SE APLICA,LGN,"55115,392",NORDESTE
2014-01-01,MAI,NÃO SE APLICA,LGN,"60953,256",NORDESTE
2014-01-01,MAR,NÃO SE APLICA,LGN,"64153,587",NORDESTE
2014-01-01,NOV,NÃO SE APLICA,LGN,"55018,387",NORDESTE
2014-01-01,OUT,NÃO SE APLICA,LGN,"57757,512",NORDESTE
2014-01-01,SET,NÃO SE APLICA,LGN,"55916,572",NORDESTE
2015-01-01,ABR,NÃO SE APLICA,LGN,"55733,818",NORDESTE
2015-01-01,AGO,NÃO SE APLICA,LGN,"53248,11",NORDESTE
2015-01-01,DEZ,NÃO SE APLICA,LGN,"48701,194",NORDESTE
2015-01-01,FEV,NÃO SE APLICA,LGN,"51973,255",NORDESTE
2015-01-01,JAN,NÃO SE APLICA,LGN,"58731,11",NORDESTE
2015-01-01,JUL,NÃO SE APLICA,LGN,"54529,382",NORDESTE
2015-01-01,JUN,NÃO SE APLICA,LGN,"52553,135",NORDESTE
2015-01-01,MAI,NÃO SE APLICA,LGN,"56905,727",NORDESTE
2015-01-01,MAR,NÃO SE APLICA,LGN,"57868,277",NORDESTE
2015-01-01,NOV,NÃO SE APLICA,LGN,"36193,969",NORDESTE
2015-01-01,OUT,NÃO SE APLICA,LGN,"54070,266",NORDESTE
2015-01-01,SET,NÃO SE APLICA,LGN,"54109,987",NORDESTE
2016-01-01,ABR,NÃO SE APLICA,LGN,"46589,038",NORDESTE
2016-01-01,AGO,NÃO SE APLICA,LGN,"49245,611",NORDESTE
2016-01-01,DEZ,NÃO SE APLICA,LGN,"41662,721000000005",NORDESTE
2016-01-01,FEV,NÃO SE APLICA,LGN,"47689,755",NORDESTE
2016-01-01,JAN,NÃO SE APLICA,LGN,"50443,264",NORDESTE
2016-01-01,JUL,NÃO SE APLICA,LGN,"50164,353",NORDESTE
2016-01-01,JUN,NÃO SE APLICA,LGN,"44552,567",NORDESTE
2016-01-01,MAI,NÃO SE APLICA,LGN,"48973,734",NORDESTE
2016-01-01,MAR,NÃO SE APLICA,LGN,"50026,921",NORDESTE
2016-01-01,NOV,NÃO SE APLICA,LGN,"47083,729999999996",NORDESTE
2016-01-01,OUT,NÃO SE APLICA,LGN,"49985,91",NORDESTE
2016-01-01,SET,NÃO SE APLICA,LGN,"48575,926999999996",NORDESTE
2017-01-01,ABR,NÃO SE APLICA,LGN,"41332,456",NORDESTE
2017-01-01,AGO,NÃO SE APLICA,LGN,"41363,301999999996",NORDESTE
2017-01-01,DEZ,NÃO SE APLICA,LGN,"37334,295",NORDESTE
2017-01-01,FEV,NÃO SE APLICA,LGN,"37940,953",NORDESTE
2017-01-01,JAN,NÃO SE APLICA,LGN,"42029,969",NORDESTE
2017-01-01,JUL,NÃO SE APLICA,LGN,"37831,199",NORDESTE
2017-01-01,JUN,NÃO SE APLICA,LGN,"40339,36",NORDESTE
2017-01-01,MAI,NÃO SE APLICA,LGN,"33664,733",NORDESTE
2017-01-01,MAR,NÃO SE APLICA,LGN,"44064,742",NORDESTE
2017-01-01,NOV,NÃO SE APLICA,LGN,"38498,727",NORDESTE
